,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,
2025-01-13,809.0639234971638,812.3939122066796,801.3186405131205,804.5499267578125,21669066,1225.4444532249365,1234.4250851207983,1215.5210227528514,1220.3338623046875,9669336,726.9041084985033,729.3058939862478,708.2781097642194,715.1403198242188,10414733
2025-01-14,809.0145872775671,817.0558570637163,807.5839134440961,812.3198852539062,26661432,1223.9062438907645,1235.3181886617992,1218.0513958245872,1230.8031005859375,10342698,718.5224071080802,742.0989878190752,718.5224071080802,733.4232177734375,11960975
2025-01-15,817.2038902170349,820.2625224034592,807.2386148292592,810.568603515625,14022892,1224.551219155373,1234.8716102214069,1220.5818472942535,1228.7686767578125,5355382,738.3247909702291,743.9616062267667,735.2367725918546,738.8639526367188,7792299
2025-01-16,815.4032351586193,819.2019251337407,810.4699184801376,815.0086059570312,21212454,1235.56627244332,1245.8866640990627,1230.1580514277643,1239.53564453125,11895924,745.4320548303559,761.4111881866247,745.4320548303559,751.2158813476562,11816079
2025-01-17,810.7905598983193,814.2438814190301,803.3905852110819,807.4605712890625,23112076,1233.8296138721637,1239.4363759086416,1208.6737436803246,1216.066650390625,9790533,751.215910613101,752.8334554551853,744.4517681682984,749.0592041015625,5766573
2025-01-20,802.1572673696536,819.3991845447669,802.1572673696536,814.6138916015625,17557618,1214.5286456993424,1232.2419443689244,1205.944854354206,1223.50927734375,7676418,753.8627747972309,769.5478260283826,752.735387806503,763.9110107421875,9198929
2025-01-21,818.0672195171876,819.4485722440602,805.6352858599316,810.2479248046875,31158144,1227.4786100806577,1229.4632960558952,1183.567432878532,1186.9910888671875,20520898,769.3517095093413,769.4497769744905,741.1676345954302,744.1085815429688,13751780
2025-01-22,810.2479165643738,824.8012002853578,801.8859089377631,821.9152221679688,30619306,1191.8038937223043,1198.2541229556057,1182.6743869540314,1191.258056640625,10377123,747.0005222558178,747.9808379018228,723.4729467516976,738.6188354492188,9908339
2025-01-23,832.2505181334424,832.2505181334424,814.6139111249832,821.347900390625,34909158,1188.0826742078204,1198.6511515402387,1176.9188152937772,1192.5482177734375,8770650,735.2367384986907,740.7755458622017,728.4725365710152,731.2174682617188,10986405
2025-01-24,818.9305795964561,824.0119199318104,811.2839386423929,813.8986206054688,24236200,1193.8878937592276,1208.6738293636251,1192.7963406363526,1199.941162109375,9216792,735.138768408009,738.8639561065576,724.4533033293378,729.501953125,10579213
2025-01-27,809.6065327196525,810.839861804967,802.157237088582,804.0319213867188,22804166,1185.8499521739243,1225.1963785798748,1183.9644761399952,1218.547607421875,16164687,725.4335984843208,740.4814201410142,721.4143281559363,734.4525146484375,11433353
2025-01-28,812.5172453545283,830.9185403912116,812.5172453545283,824.0612182617188,30179312,1237.7990449684048,1254.3215805212242,1226.535975889425,1237.3525390625,18066499,742.0989667504426,744.7948348595096,730.7273288420482,737.5895385742188,14140860
2025-01-29,826.3304621132276,829.3644636153648,823.2964606110903,827.4651489257812,12619890,1242.4134579383835,1246.1844098592185,1233.5320363858045,1242.066162109375,7666777,738.1777143020389,745.8241647145189,735.0406921284334,743.5204467773438,9251973
2025-01-30,829.2905374831995,837.6278547525732,825.1219089590883,834.4705200195312,25744846,1240.428743300886,1250.203297570973,1230.0091418571585,1245.98583984375,11921041,743.6184784127346,749.9415267817568,739.8932906386025,747.5887451171875,11085824
2025-01-31,832.3738053097981,840.9824182950722,830.7457868177106,838.047119140625,15821686,1244.8943321590757,1246.3828467053002,1229.6122252573796,1243.2073974609375,10195417,749.8435094869757,762.2444673012822,744.5497807267266,757.68603515625,10083763
2025-02-01,837.4305042201771,845.0771450539991,826.8485640579613,834.1991577148438,5587528,1241.5699459496786,1251.6917959101459,1224.3528194419691,1245.936279296875,3011914,759.548580017539,763.4208389361906,737.3444656745553,750.9218139648438,9363077
2025-02-03,823.8638327488314,832.1518283284162,820.6324864421063,827.8104858398438,20276540,1237.3028281264465,1250.3521626222068,1228.3221967826344,1243.40576171875,6176831,747.7848125737272,747.7848125737272,738.3248018604113,745.9712524414062,7862190
2025-02-04,833.0891713164636,851.391824544325,828.8219005259823,848.9744873046875,28616502,1253.1308244391428,1270.6952475836679,1250.3522155059911,1258.4893798828125,14839077,751.9021360972733,765.8716347144651,750.5787338459753,763.8619995117188,12020807
2025-02-05,854.9437515638108,860.4690419690123,847.9877873258422,857.311767578125,23675506,1260.4740215455731,1267.966259598702,1255.462762111137,1257.9931640625,6840709,764.6462410892296,766.6068724766379,749.9415056836675,750.9708251953125,13419162
2025-02-06,856.1770794811201,862.8370567631686,850.5037655001158,860.29638671875,26760716,1265.2372940723083,1269.2066659752802,1253.5275985042942,1262.6572265625,8396554,753.8627308990996,755.6762909086074,735.2857374622155,737.4424438476562,32745391
2025-02-07,863.3304057123341,871.7170439392539,850.997114202158,854.8204345703125,23509600,1262.2603567708522,1265.2373859141799,1239.9823038025354,1247.2760009765625,7382039,744.8438308139157,744.9418982807152,717.3459883584466,722.688720703125,37240692
2025-02-10,847.1984039096569,850.2323451556149,842.8570616226162,846.4337158203125,17195950,1247.5735745348811,1255.3138984101563,1239.7837061908433,1252.9322509765625,5740361,725.4335919181764,729.256846944206,718.963532464286,722.2965698242188,12667049
2025-02-11,840.1437497009048,844.090402664855,833.0890834393857,839.3544311523438,22724704,1246.2339539700604,1252.188012073483,1238.8410469458931,1243.15771484375,6586627,722.9338420118377,725.5807064311172,712.2483766958933,716.7088012695312,13017060
2025-02-12,835.2104321766692,844.5837329512449,829.38909497558,842.0184326171875,22809570,1247.5735208959845,1260.0274734986122,1235.119689428972,1242.2149658203125,8809352,718.7184448242188,724.1591847308209,703.0333943785369,718.7184448242188,12697743
2025-02-13,838.1704689996619,845.6937766231139,835.4818356095761,837.5291137695312,12602434,1242.9592342670746,1256.3061987457909,1236.3601292961446,1239.337158203125,7263785,719.9438519637431,722.9828066071801,711.8562476864424,713.3267211914062,12370571
2025-02-14,839.601120018604,839.601120018604,828.7971451888767,836.1231079101562,19959892,1242.5126718509223,1253.8254065127483,1234.9212235163006,1250.451416015625,10368438,716.5617636405941,718.4733911976853,702.1021072520733,707.9349975585938,10417539
2025-02-17,831.3624591587258,848.5304243918573,829.413823260936,847.2230834960938,12938946,1241.5699462890625,1248.5163471638045,1223.8069826822411,1241.5699462890625,8386151,704.8959778549706,714.4050519193028,697.5436102537428,713.375732421875,9093600
2025-02-18,845.1017788797033,854.2284140997132,841.697778564227,850.0350952148438,16350910,1243.3065364897366,1247.9705000138076,1227.5779245772142,1233.531982421875,8135042,713.3757463206829,713.9149079885333,703.2294429330741,711.5131225585938,8562003
2025-02-19,847.0504387449713,857.3610822217985,844.8057556604201,852.0823974609375,11884112,1225.3947820253827,1254.7681118615644,1220.8300282561831,1251.9896240234375,10683412,707.8369242269698,720.3849529544706,707.8369242269698,712.9835815429688,6766606
2025-02-20,844.0904430253034,845.9157460199498,831.4118438608401,832.2998046875,26390510,1245.7378271028595,1254.3216187366877,1237.203701075922,1240.379150390625,8398849,710.6308614417115,717.100921006022,709.1113242684337,715.3363647460938,7423268
2025-02-21,829.2411711352042,836.1724445897772,827.4404985932164,834.9638061523438,15680940,1231.5968971791747,1235.1693078219741,1215.173692889092,1223.50927734375,7786428,712.983563836215,717.2969766512275,705.8272715222472,707.7879028320312,6571602
2025-02-24,829.339781575346,830.8690975664632,819.4731490892408,827.366455078125,20693646,1217.3071583182455,1222.467414805944,1200.9831637697991,1209.0211181640625,11522480,696.5142704603655,705.5821902376468,696.5142704603655,702.2981567382812,6912148
2025-02-25,824.406500920576,832.7438177754724,824.406500920576,829.9564819335938,24138708,1217.2079253456668,1222.2193060560244,1211.6508286551266,1214.7767333984375,11059417,704.7979622750793,704.7979622750793,696.0241250697796,696.9064331054688,8599635
2025-02-27,830.0552335524236,843.9671626938127,830.0552335524236,839.0091552734375,35786800,1215.769120615194,1225.3947998146707,1209.1203494513463,1213.0897216796875,12008162,701.9060466163252,703.5725952859297,687.2993186401222,690.0442504882812,12033139
2025-02-28,831.2638337603047,857.0404125816553,831.2638337603047,854.6477661132812,54516728,1206.6891556122284,1215.620243112648,1190.9108768010287,1194.8802490234375,20215075,687.1033111747046,687.5444053811439,669.1634856554016,675.241455078125,15780609
2025-03-03,858.2984018170607,859.9017296292334,835.7531099870528,839.428466796875,21205364,1201.2312348006667,1207.6814644794808,1194.929880803104,1196.964111328125,8158881,676.5648746220754,683.6721631354309,666.6146467698901,681.6134643554688,10598479
2025-03-04,837.6771272358142,845.7184570804238,835.3338019387764,843.5971069335938,19920958,1197.9068433475454,1207.334101585249,1197.0137104452713,1201.1319580078125,9574490,679.3587530706169,704.3077986097232,678.4764450422322,701.9550170898438,14386214
2025-03-05,839.6257577393887,843.991790915382,832.8671383829512,833.73046875,21583872,1207.6814517983407,1216.5628733470458,1202.0251450551775,1206.391357421875,9052846,703.425482394221,716.9048225760387,702.8863207536921,715.9735107421875,10409805
2025-03-06,832.2504799228543,838.6144701478811,824.973838204501,834.3224487304688,32966088,1218.5476101118768,1218.5476101118768,1199.7427576093883,1208.7235107421875,11949475,721.5123345545368,722.2475713084986,712.6894935069948,717.6400756835938,10928847
2025-03-07,829.7838192395386,839.2311321984157,827.6131479773222,833.3604736328125,13372914,1201.8265880949464,1208.5249033729367,1197.0634143564148,1205.250244140625,6620284,717.6400610222238,720.3849328808595,713.6697945986864,718.3262939453125,7246729
2025-03-10,833.2371287977431,838.6144556459366,830.3018296675241,832.4971313476562,15604050,1198.7503263397664,1216.4140799337886,1198.7503263397664,1205.5478515625,7363437,718.3263154629034,723.9631306303024,712.2973500895013,714.5521240234375,7400109
2025-03-11,829.9811819724781,835.7038170818192,823.8885481247595,831.510498046875,19898430,1207.8798680000234,1238.4440812807522,1207.8798680000234,1235.864013671875,10927950,710.6308835302965,719.6007363944591,708.4741769972491,715.4833984375,5538789
2025-03-12,834.4951408301645,847.7904041385841,834.4951408301645,844.1644287109375,18784106,1237.4020778822246,1242.3637929723905,1225.8413786306357,1234.425048828125,11548372,716.2186323712558,722.4926768362947,704.8959979099689,708.8172607421875,5547762
2025-03-13,846.5818201293218,848.9251455168071,838.6885135609504,841.9197998046875,15736264,1241.4707365370484,1245.9858244254206,1235.7647643884725,1240.4783935546875,8132940,711.6111983443574,717.0519385721029,710.2387324158618,713.5227661132812,5908337
2025-03-17,841.1304307424771,850.5037317302232,841.1304307424771,843.79443359375,18950652,1247.4248742515454,1264.1953748180651,1245.1424367918191,1259.2833251953125,11164812,714.5520981665495,716.8558160007225,708.0819790039528,708.915283203125,5149563
2025-03-18,843.79443359375,843.79443359375,843.79443359375,843.79443359375,0,1259.2833251953125,1259.2833251953125,1259.2833251953125,1259.2833251953125,0,708.915283203125,708.915283203125,708.915283203125,708.915283203125,0
2025-03-19,855.930432694155,863.823739278078,854.5490799535085,860.4197387695312,15221406,1295.6029599370165,1308.2057883620175,1292.1794251380722,1303.0455322265625,11278014,725.0414304316936,734.5505041985215,724.551272606947,730.4331665039062,7604850
2025-03-20,865.3037412350927,875.1703745445009,862.985106495842,872.5803833007812,17833978,1309.8927772461004,1314.1102350516276,1301.0113557334153,1311.5797119140625,10886735,733.2761159507572,737.8836115337692,729.5509283979652,734.7955932617188,6963197
2025-03-21,866.0684175252852,875.2196836615442,866.0684175252852,873.3696899414062,33508264,1305.923445707521,1338.6707661545943,1301.5571120874529,1332.81591796875,60494318,735.1877533491547,740.7265010195747,732.2958101375568,738.373779296875,9577327
2025-03-24,877.6369838460287,890.1676194932312,874.997671627427,887.9969482421875,17393736,1345.5675050388625,1362.4870024308004,1334.7510627437973,1347.750732421875,9352280,743.0792951283579,767.5381836299999,740.236355685803,765.4304809570312,12095064
2025-03-25,890.4143157035983,909.5555477752322,888.7369760332164,898.5789184570312,39101416,1348.5941513991709,1353.3574463042776,1319.8658696966822,1333.4112548828125,16419207,768.4694992151382,770.52813824643,754.05884649493,757.636962890625,15190143
2025-03-26,900.3302775382388,901.5636066855513,888.9836493829623,891.2283325195312,24478442,1333.7586400786652,1347.6017762925185,1321.304687138062,1325.6710205078125,10859639,756.8037071028305,760.7739736513279,746.4613886162912,748.961181640625,7711852
2025-03-27,887.9969842041877,908.2235821777275,887.0596420099644,900.5029296875,41658100,1322.9420827344788,1341.1515523929718,1322.9420827344788,1326.415283203125,15109614,748.765095143516,760.528883157817,745.5300654063271,757.0977783203125,15648616
2025-03-28,902.3036249715724,905.7569466636451,890.8829847599874,901.908935546875,28773648,1325.7702231722565,1347.5521031600986,1317.0375564815454,1338.025634765625,8266544,756.9017030647627,763.2737549045355,751.9021170931981,756.3135375976562,7628185
2025-04-01,888.9836405685396,892.8809726796349,870.9030234039785,872.1363525390625,28511006,1329.739654923708,1341.995067068455,1305.328040709696,1308.3546142578125,14288024,751.7060726537488,767.3421201573958,748.1769600397238,756.5096435546875,7011125
2025-04-02,873.5423260418547,887.602278026219,873.5423260418547,886.4676513671875,11573564,1312.026343402594,1327.705290380845,1312.026343402594,1321.056640625,8042214,757.0977881876627,761.7052838533914,749.2552627425828,760.6759643554688,5458436
2025-04-03,878.6729886492828,889.9702954640933,876.6503409310941,885.456298828125,11250038,1311.8278468858045,1322.7932860458366,1311.1332552048473,1319.3697509765625,4591008,754.8430831745769,769.2537358201085,754.7940793566994,763.8619995117188,7956680
2025-04-04,894.4102660639704,908.6921929973271,893.4729239008652,896.5316162109375,33540454,1319.3697112264526,1328.3007984100484,1311.9766830431024,1325.07568359375,8648542,763.7639032041603,767.4891505617313,749.9414763962274,752.34326171875,8231194
2025-04-07,869.6450067324856,878.0562747489253,857.5090006629878,867.1289672851562,37995450,1285.3322768617725,1314.854481252151,1255.3139009690346,1277.6912841796875,19185012,715.6304557983397,738.8639496862081,715.6304557983397,732.1978149414062,14923235
2025-04-08,870.730371547347,879.1170096868965,863.4784203033727,872.7777099609375,35563872,1289.8969896705237,1300.0189606799747,1277.4927025037578,1289.9466552734375,13085762,745.0399507907015,758.764370936846,743.2263906334504,753.4706420898438,12911288
2025-04-09,870.7303466796875,875.6636630914704,865.0570328061372,870.7303466796875,22454608,1294.9579703581671,1295.106846037701,1274.6646041339118,1290.83984375,13005622,751.9021496759307,752.8334615673064,726.4139412123398,727.59033203125,11319387
2025-04-11,875.540352413462,897.567622795633,875.540352413462,891.3269653320312,32775766,1295.1067945023049,1314.8544439632922,1295.1067945023049,1301.606689453125,13064247,744.0595747998677,744.7458077183372,731.3154714106737,739.0109252929688,9360327
2025-04-15,920.0634812745557,925.8848185421238,915.1301650210728,920.01416015625,49298344,1340.655373037739,1343.9301533432258,1325.9686484021752,1339.8614501953125,15202603,754.8430601068783,755.5292930373557,742.1969641274441,748.4710083007812,7859090
2025-04-16,929.3381542000717,929.3381542000717,917.8435030643678,926.476806640625,19136820,1346.6094196449503,1349.2886972283168,1332.6174078978706,1346.0140380859375,14039073,748.4710501178707,759.4996019368964,745.5301029661306,756.5586547851562,12536694
2025-04-17,928.4501090482869,947.0486870380013,925.8354273732423,940.6353759765625,35703084,1351.5711498907554,1398.112060263163,1349.6856739861041,1395.9288330078125,17490424,756.8037006997325,785.2328552596965,752.0491936119853,781.7527465820312,27034818
2025-04-21,949.170085798879,962.3420166432835,942.2634427629204,950.6994018554688,34247298,1425.004587897116,1425.004587897116,1393.9442026732427,1399.0052490234375,16882426,787.1935033394458,808.1232195009724,785.6250221604275,800.6238403320312,16398507
2025-04-22,954.5967457498784,972.1593405008402,954.5967457498784,967.7686767578125,45961750,1401.9823098324273,1407.9363681338637,1388.1887172069748,1405.6539306640625,16135274,804.986275275127,819.0537818863039,797.9769939622398,806.211669921875,25117557
2025-04-23,976.2540297557508,976.2540297557508,947.4434488933124,949.1207885742188,30570642,1418.0581618237188,1418.9512947601793,1400.4937389943566,1413.493408203125,13990764,809.740755044151,814.6423334645151,794.1537117339047,797.4378051757812,12104382
2025-04-24,942.2634238174406,949.1207455952106,939.8460867592294,945.6181030273438,25931754,1405.4554343163697,1410.3178180904442,1388.0894318786184,1391.95947265625,15678099,796.7515648231008,802.8785377915959,795.1830836766543,797.3887939453125,12713521
2025-04-25,949.5647662059754,953.6100615716746,933.2848220611925,942.8554077148438,18500878,1399.2035920369979,1403.966886762009,1377.769008045682,1394.04345703125,11705093,798.9572755447768,802.8785382468371,771.508436630355,782.9291381835938,13131038
2025-04-28,942.8554253066497,951.982060830828,941.4741328194633,947.29541015625,13920492,1394.8373106964493,1424.0122194189871,1393.0511659597357,1417.8597412109375,10948561,782.9291312258807,806.6037186789465,781.7037366423766,801.260986328125,11317611
2025-04-29,946.6048254524144,951.5381421157663,937.4288082816594,941.6715087890625,18918308,1417.8597077945897,1427.2869661678633,1411.7071085959242,1418.85205078125,10786910,803.858844621864,812.6816855994211,793.075372315961,796.5554809570312,11283059
2025-04-30,943.7434115323153,955.5340495753018,942.4114402150566,949.6633911132812,31936870,1422.0275444346203,1422.7221360927958,1389.2802248488963,1416.073486328125,14192027,795.5261656735474,795.5261656735474,769.0576426012298,773.1259765625,25635764
2025-05-02,952.0314262519853,958.0007270723939,947.1967520748111,948.1340942382812,17840404,1415.9742091510598,1435.5233172200462,1413.6917718641512,1419.149658203125,8842434,774.7924765987593,787.5856441366993,773.4690743593894,781.0175170898438,14720184
2025-05-05,956.5700467268101,962.9833580251333,953.2647488384409,955.4847412109375,15068024,1428.9738894731652,1435.7218701832576,1415.081087769954,1418.455078125,4565705,766.606876267059,783.2722431424297,766.606876267059,774.4494018554688,23986447
2025-05-06,952.1300492793257,957.112686715781,949.3180830668039,952.9686889648438,17490156,1418.0581160771362,1422.7220796211836,1409.5239906903596,1420.63818359375,6301690,778.3216684290833,783.4193220780548,755.9214185982945,758.8623657226562,18869468
2025-05-07,954.1033540161453,961.3553047488027,948.3807192627594,959.8259887695312,21420778,1414.0887881642996,1430.9586193213472,1410.119416127347,1424.4091796875,10480453,750.2356003532819,766.9990348823832,749.5003635713141,760.822998046875,15586266
2025-05-08,964.364722012384,964.364722012384,946.752746184645,951.3900756835938,34803430,1427.5846620245352,1437.8058437113664,1415.1803741209164,1424.5084228515625,15306490,763.6658883956691,771.0182557422255,748.9611537025561,753.8627319335938,14491673
2025-05-09,942.3127568324845,946.7034204881495,930.8181657127636,932.248779296875,17188796,1404.3638078003796,1409.0278927234135,1376.379782804671,1378.2652587890625,13491197,741.6088285228935,766.312796178702,740.6285128209466,763.9110107421875,13578216
2025-05-12,946.0127244576516,966.8806765571811,943.3981029435623,965.5486450195312,18618972,1398.6082269981746,1441.8743569081432,1393.249550653154,1437.4088134765625,9925445,783.272256608189,788.0758275471601,777.390362315762,785.8701171875,15096824
2025-05-13,961.9967305905121,967.7686868855955,947.1967808891196,948.4794311523438,24242102,1429.0731325397105,1436.8134564073198,1416.4704248722041,1419.6458740234375,12475424,782.880060357833,791.7519649275839,781.5076543371932,785.9680786132812,13909596
2025-05-14,948.2327622761527,952.2287366384547,938.8101397074491,942.5594482421875,15445308,1418.9512828044426,1429.6685145448027,1406.4477852062123,1415.279541015625,8026837,789.8893639857823,791.6049164362635,780.6253687864404,784.9387817382812,9281719
2025-05-15,943.9901042439285,959.4314088460198,935.85013208818,954.0047607421875,32241458,1414.9819190581854,1445.3475908699352,1404.6615275498752,1439.6912841796875,18209264,788.6149458696933,793.516524177251,778.8607930709097,791.8499755859375,17058854
2025-05-16,954.0047801554118,958.9380967138302,951.340777169636,954.44873046875,15868010,1442.172107583965,1447.5306627908633,1435.920298328426,1442.86669921875,6439208,804.0,804.0,791.0,792.0999755859375,14733924
2025-05-19,955.5834183781088,959.5300716290252,952.6234284399217,956.4220581054688,10202964,1435.4241717584057,1448.5230511072755,1432.7448940711074,1437.905029296875,6005334,792.0999755859375,801.4000244140625,792.0999755859375,795.0,10666184
2025-05-20,951.1927398071444,954.3993955236706,943.7434439560598,944.6807861328125,23879090,1439.0957378026826,1447.8284044606678,1424.5083444847762,1427.1876220703125,11352383,798.1500244140625,799.4000244140625,783.7999877929688,785.6500244140625,11324667
2025-05-21,950.6500948788123,960.4674068130723,947.739426083267,950.5514526367188,15132040,1431.8517946649677,1440.1875004165765,1427.485461067875,1433.637939453125,5510460,787.0,791.0,779.0999755859375,787.0999755859375,8206040
2025-05-22,944.828766015395,949.2687509312965,939.895449442171,947.1474609375,21306670,1430.0655182967434,1434.2334317099203,1416.867428660744,1431.057861328125,7245933,788.0,788.2000122070312,780.2999877929688,785.25,7355826
2025-05-23,947.2460290070277,955.583345407158,944.4833839865793,953.906005859375,9566072,1431.1570706662649,1440.6836606711147,1423.4168677068544,1438.698974609375,5203706,787.9000244140625,794.9500122070312,786.2000122070312,790.5,5534158
2025-05-26,954.5967478346391,961.947401503022,950.6007734925844,957.1620483398438,10802860,1446.8360701649403,1460.331910515487,1443.8590412139838,1449.4161376953125,5608725,792.0,797.5499877929688,789.2000122070312,794.4000244140625,4965466
2025-05-27,952.9194312599001,961.0100826032541,945.3714929245052,950.3048095703125,26162148,1441.3782192942826,1451.7978208795425,1424.7068083036186,1435.324951171875,14842959,794.4000244140625,801.3499755859375,790.0499877929688,793.7000122070312,11995043
2025-05-28,947.295443323748,954.3501102535763,946.0621141556768,948.9234619140625,18157594,1436.5157355383742,1446.836127202333,1431.454810349359,1442.6683349609375,8618343,794.5,798.9000244140625,792.6500244140625,796.5499877929688,6873519
2025-05-29,951.1433943336576,957.4580633637506,940.9314535555673,950.896728515625,28917794,1445.4467442494526,1451.698553407669,1433.9355900375203,1445.3475341796875,15545514,799.0,800.4000244140625,791.3499755859375,797.3499755859375,14034127
2025-05-30,953.0674622365118,961.4047794767922,949.8608063918771,959.4807739257812,28748078,1448.7216268807567,1449.7139699197687,1433.2410996992944,1434.7296142578125,11803975,798.0,814.5,792.5999755859375,812.2999877929688,22037314
2025-06-02,952.1794133521448,955.0900821550082,941.276795842849,953.1660766601562,14668822,1430.9586389930196,1448.8208134048605,1421.8291316367724,1439.3935546875,9458990,812.8499755859375,822.5499877929688,809.2000122070312,813.6500244140625,26891575
2025-06-03,956.0767204883472,962.9833634640112,947.1967509482078,949.466064453125,24377584,1443.7598455387374,1443.8590556109682,1421.035166759386,1426.8900146484375,11167345,816.2000122070312,818.4000244140625,805.1500244140625,809.7999877929688,14247597
2025-06-04,947.6901200517409,958.6914401720352,947.6407989299088,957.6553955078125,12961542,1426.3938661679927,1429.0731438395549,1415.4780930628378,1420.0428466796875,8025388,817.0,817.0,805.25,806.5,9607927
2025-06-05,961.0100588418235,966.3873858970264,957.1620478647775,961.7993774414062,22255418,1419.9436226094324,1447.8284366760695,1416.3712120373557,1443.66064453125,11385668,808.7000122070312,811.7000122070312,802.8499755859375,806.0,13595507
2025-06-06,959.0366899431259,984.8379583134906,958.3953347348495,976.1552734375,30127008,1437.5080878919146,1450.2101271201,1431.0578582020253,1448.5230712890625,11580994,806.6500244140625,816.4500122070312,803.0999755859375,813.0499877929688,17163935
2025-06-09,984.196594423998,984.196594423998,974.7739724063232,976.2539672851562,13202588,1453.7825541382838,1455.5688200651953,1422.4245382897982,1423.8138427734375,11022031,817.4000244140625,824.5,815.7000122070312,820.0499877929688,12793040
2025-06-10,978.1780428487654,978.1780428487654,967.472709657825,969.5447387695312,15533126,1427.9815809293386,1430.660858582463,1405.6538633679,1412.0048828125,12905272,821.0,822.0499877929688,814.5999755859375,817.0499877929688,6560513
2025-06-11,970.6793723493836,970.6793723493836,960.516752091058,962.194091796875,11096394,1410.9133394459884,1423.5160472131458,1407.737769134025,1420.0428466796875,7136877,817.0,820.5999755859375,813.0499877929688,815.0499877929688,7197825
2025-06-12,961.9966994408974,967.4233474890254,954.7447484104943,958.74072265625,16349130,1419.5466979345517,1425.5007560873705,1409.127096167119,1414.2872314453125,7953247,816.0,816.5,801.2000122070312,805.9500122070312,13448521
2025-06-13,947.19676434732,953.6100757725884,943.7434428106371,946.0127563476562,12117762,1392.8526699787633,1410.6156346634868,1392.8526699787633,1405.2569580078125,7573103,786.25,796.2999877929688,786.25,792.3499755859375,11377117
2025-06-16,949.1700746468088,956.520728121515,947.2460692080249,954.7940673828125,16513746,1405.7530618658518,1418.0581392255135,1403.3714144517853,1415.9742431640625,5451137,792.5,795.4000244140625,786.1500244140625,792.5,8085001
2025-06-17,955.5834055099792,957.852719054467,946.7527569357399,951.9327392578125,16978736,1415.9742319665809,1418.8520508551696,1406.9439350146247,1412.302490234375,6970098,794.0,798.8499755859375,790.5499877929688,792.2999877929688,7753156
2025-06-18,945.7167603313338,955.2380851367438,945.7167603313338,954.0540771484375,18433816,1406.150024814166,1421.0351697486842,1399.402043989603,1401.78369140625,6751745,792.5,795.5,788.3499755859375,791.9000244140625,5710169
2025-06-19,954.0540746334422,960.4180648603083,949.9593979158449,954.7447509765625,16876220,1397.2189939427594,1403.8676438261634,1393.9442134714564,1400.4937744140625,8849883,792.3499755859375,793.25,781.7000122070312,785.0999755859375,11824333
2025-06-20,952.9193918485255,971.8140179089729,952.9193918485255,969.2486572265625,32900408,1400.4937821267788,1422.3253290273638,1399.4021078732494,1416.1727294921875,12408178,787.5,799.4500122070312,786.0999755859375,796.1500244140625,11367669
2025-06-23,961.2073364257812,965.8939867961492,957.9513597916495,961.2073364257812,11739518,1406.1500791810931,1412.3025575376569,1401.0891539348067,1409.226318359375,5514384,790.0,794.9500122070312,788.5,790.2000122070312,5549253
2025-06-24,969.3966711141703,976.3033140635843,964.7593416610487,967.3740234375,22625322,1416.7680893764307,1424.9053748687675,1405.6538959425357,1413.1956787109375,11188438,799.0,806.6500244140625,793.6500244140625,795.4000244140625,11402190
2025-06-25,969.8900392545883,977.7833457795492,968.854054817417,976.8953247070312,18405932,1411.1117385952273,1417.9589294864209,1404.463088984364,1414.8826904296875,7527388,799.5,803.7999877929688,796.0999755859375,800.0499877929688,6528324
2025-06-26,977.4873577522009,1000.032590400823,976.7966813877978,997.41796875,50084830,1413.8903780949927,1436.4165161110168,1410.814017835929,1428.080810546875,13617435,802.0,803.3499755859375,791.4000244140625,797.0499877929688,24704402
2025-06-27,1004.0015037809444,1007.393088107433,994.2258430942326,1004.9491577148438,28213384,1427.882386711014,1454.774858156496,1426.0961208320166,1451.00390625,22532899,805.0,809.4500122070312,802.6500244140625,805.4000244140625,19375990
2025-06-30,1003.2533964547342,1004.400566128524,995.2732550959096,998.2658081054688,13649020,1450.6071028820047,1450.706312958781,1431.2564136212704,1434.7296142578125,6325073,809.0,821.0,807.0499877929688,820.3499755859375,19652607
2025-07-01,1000.0114368496795,1005.4977838847651,999.5126780283082,1003.5526123046875,14389386,1434.6302067068036,1436.5156826077227,1418.653508855977,1421.03515625,7761449,820.0,824.9000244140625,813.25,820.2999877929688,11456405
2025-07-02,1007.4429706558585,1007.4429706558585,986.4950998423908,990.5350341796875,18878250,1421.2336440793872,1439.8897415628453,1411.707175185214,1416.867431640625,13372280,821.0,824.0499877929688,809.0,812.9000244140625,6661200
2025-07-03,994.9739612315547,1001.507689459166,989.6871300276722,991.0836181640625,16860506,1421.1344118511029,1435.027214103107,1412.798706272776,1414.98193359375,10177738,813.5,814.5,805.7999877929688,807.0999755859375,7020403
2025-07-04,991.0836632772651,999.2633203019867,987.5424877454124,992.1809692382812,7863944,1416.0734952431667,1433.3402880878325,1410.2186471744621,1431.7525634765625,5066503,808.75,813.8499755859375,804.0999755859375,811.8499755859375,4319538
